SHOT_ID,video_url,PLAYER_ID,PLAYER_NAME,GRID_TYPE,GAME_ID,GAME_EVENT_ID,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYERS_ON,assisted,season_type,year_source,team_id,time,extra,year,month,day,api_game_id,uuid
215000106,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/6/7b6dcc13-c4a2-086b-0c15-beef741c2fbd_1280x720.mp4,201568,Danilo Gallinari,Shot Chart Detail,21500010,6,1610612743,Denver Nuggets,1,11,17,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,21,-214,18,1,0,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,0,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,7b6dcc13-c4a2-086b-0c15-beef741c2fbd
2150001010,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/10/48fde90c-329a-ac71-6bd2-c561943196b4_1280x720.mp4,203914,Gary Harris,Shot Chart Detail,21500010,10,1610612743,Denver Nuggets,1,10,59,Made Shot,Cutting Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,1,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,48fde90c-329a-ac71-6bd2-c561943196b4
2150001013,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/13/631ac8d1-d3a5-7d78-6b07-b3e0b8c79458_1280x720.mp4,203914,Gary Harris,Shot Chart Detail,21500010,13,1610612743,Denver Nuggets,1,10,29,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,22,223,13,1,0,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,0,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,631ac8d1-d3a5-7d78-6b07-b3e0b8c79458
2150001017,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/17/7adde974-091c-5209-53b3-8dad651f2ecd_1280x720.mp4,202702,Kenneth Faried,Shot Chart Detail,21500010,17,1610612743,Denver Nuggets,1,10,12,Made Shot,Finger Roll Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,12,-1,1,1,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,1,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,7adde974-091c-5209-53b3-8dad651f2ecd
2150001022,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/22/f6067623-2f97-acb3-9daf-6f5cf58906d1_1280x720.mp4,201568,Danilo Gallinari,Shot Chart Detail,21500010,22,1610612743,Denver Nuggets,1,9,32,Made Shot,Cutting Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,1,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,f6067623-2f97-acb3-9daf-6f5cf58906d1
2150001029,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/29/828ae42d-bdce-86f7-072f-d894f480d06d_1280x720.mp4,201568,Danilo Gallinari,Shot Chart Detail,21500010,29,1610612743,Denver Nuggets,1,8,59,Missed Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,22,37,223,1,0,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,0,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,828ae42d-bdce-86f7-072f-d894f480d06d
2150001031,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/31/20e11c44-a3a8-a975-8d9e-eb3696aec810_1280x720.mp4,203530,Joffrey Lauvergne,Shot Chart Detail,21500010,31,1610612743,Denver Nuggets,1,8,57,Made Shot,Putback Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,-24,3,1,1,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,0,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,20e11c44-a3a8-a975-8d9e-eb3696aec810
2150001038,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/38/f9261bc0-8e9e-92da-843f-c935e9a8e1c3_1280x720.mp4,202702,Kenneth Faried,Shot Chart Detail,21500010,38,1610612743,Denver Nuggets,1,8,16,Made Shot,Cutting Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,1,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,f9261bc0-8e9e-92da-843f-c935e9a8e1c3
2150001059,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/59/4d9636a5-ad80-68a3-9123-5b4136069739_1280x720.mp4,202702,Kenneth Faried,Shot Chart Detail,21500010,59,1610612743,Denver Nuggets,1,6,42,Made Shot,Turnaround Hook Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,10,28,97,1,1,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,0,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,4d9636a5-ad80-68a3-9123-5b4136069739
2150001064,https://videos.nba.com/nba/pbp/media/2015/10/28/21500010.0/64/2055e1fc-09df-cb0f-18f0-0b8411adf2de_1280x720.mp4,203530,Joffrey Lauvergne,Shot Chart Detail,21500010,64,1610612743,Denver Nuggets,1,6,18,Made Shot,Reverse Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20151028,HOU,DEN,|1626144|201568|202702|203530|203914,1,REG,2016,1610612743,,,2015.0,10.0,28.0,21500010.0,2055e1fc-09df-cb0f-18f0-0b8411adf2de
