SHOT_ID,video_url,PLAYER_ID,PLAYER_NAME,GRID_TYPE,GAME_ID,GAME_EVENT_ID,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYERS_ON,assisted,season_type,year_source,team_id,time,extra,year,month,day,api_game_id,uuid
219000108,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/8/f099e523-eebe-f4ee-e655-7253835cd2e8_1280x720.mp4,1627749,Dejounte Murray,Shot Chart Detail,21900010,8,1610612759,San Antonio Spurs,1,11,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-12,167,1,0,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,0,REG,2020,1610612759,330,0,2019.0,10.0,23.0,21900010.0,f099e523-eebe-f4ee-e655-7253835cd2e8
2190001012,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/12/dab98feb-124c-4638-b81f-d8f150362197_1280x720.mp4,1627854,Bryn Forbes,Shot Chart Detail,21900010,12,1610612759,San Antonio Spurs,1,11,5,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-5,205,1,1,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,0,REG,2020,1610612759,550,0,2019.0,10.0,23.0,21900010.0,dab98feb-124c-4638-b81f-d8f150362197
2190001014,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/14/50c17c91-2370-eeca-bf3b-0bc0190f46cb_1280x720.mp4,200746,LaMarcus Aldridge,Shot Chart Detail,21900010,14,1610612759,San Antonio Spurs,1,10,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-126,139,1,0,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,0,REG,2020,1610612759,780,0,2019.0,10.0,23.0,21900010.0,50c17c91-2370-eeca-bf3b-0bc0190f46cb
2190001021,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/21/11025967-1df2-5a23-b941-e8ff88fe3247_1280x720.mp4,1626168,Trey Lyles,Shot Chart Detail,21900010,21,1610612759,San Antonio Spurs,1,10,15,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,17,1,1,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,1,REG,2020,1610612759,1050,0,2019.0,10.0,23.0,21900010.0,11025967-1df2-5a23-b941-e8ff88fe3247
2190001025,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/25/5c57060b-c894-a251-4054-e3610da17ed6_1280x720.mp4,1627854,Bryn Forbes,Shot Chart Detail,21900010,25,1610612759,San Antonio Spurs,1,9,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,1,REG,2020,1610612759,1320,0,2019.0,10.0,23.0,21900010.0,5c57060b-c894-a251-4054-e3610da17ed6
2190001029,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/29/168e737e-2ee4-26f1-4c48-c6679928e92c_1280x720.mp4,1627749,Dejounte Murray,Shot Chart Detail,21900010,29,1610612759,San Antonio Spurs,1,9,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-2,143,1,0,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,0,REG,2020,1610612759,1590,0,2019.0,10.0,23.0,21900010.0,168e737e-2ee4-26f1-4c48-c6679928e92c
2190001033,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/33/7b2b6ca3-14a5-2254-c492-29bca57d3870_1280x720.mp4,200746,LaMarcus Aldridge,Shot Chart Detail,21900010,33,1610612759,San Antonio Spurs,1,8,56,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,68,15,1,0,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,0,REG,2020,1610612759,1840,0,2019.0,10.0,23.0,21900010.0,7b2b6ca3-14a5-2254-c492-29bca57d3870
2190001039,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/39/04e428f8-2034-5b99-79f6-5d52fb6e83ba_1280x720.mp4,1627749,Dejounte Murray,Shot Chart Detail,21900010,39,1610612759,San Antonio Spurs,1,8,43,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-3,1,1,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,1,REG,2020,1610612759,1970,0,2019.0,10.0,23.0,21900010.0,04e428f8-2034-5b99-79f6-5d52fb6e83ba
2190001047,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/47/10c624d0-d3dd-8028-2af2-0e6e44f98012_1280x720.mp4,1627854,Bryn Forbes,Shot Chart Detail,21900010,47,1610612759,San Antonio Spurs,1,8,8,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-11,176,1,0,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,0,REG,2020,1610612759,2320,0,2019.0,10.0,23.0,21900010.0,10c624d0-d3dd-8028-2af2-0e6e44f98012
2190001049,https://videos.nba.com/nba/pbp/media/2019/10/23/0021900010/49/c618a907-97a2-2bbe-23af-70d407737a03_1280x720.mp4,200746,LaMarcus Aldridge,Shot Chart Detail,21900010,49,1610612759,San Antonio Spurs,1,8,1,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191023,SAS,NYK,200746|201942|1626168|1627749|1627854,0,REG,2020,1610612759,2390,0,2019.0,10.0,23.0,21900010.0,c618a907-97a2-2bbe-23af-70d407737a03
